Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,price_per_km,age_category,mileage_category,is_luxury,is_high_performance,is_fuel_efficient
15762,Mahindra KUV,Mahindra,KUV,5,23593.0,Dealer,Petrol,Manual,18.15,1198.0,82.0,6,475000.0,20.13223700940917,Recent,Average,0,0,0
15763,Maruti Ciaz,Maruti,Ciaz,3,20000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5,850000.0,42.497875106244685,New,Excellent,0,0,1
15764,Maruti XL6,Maruti,XL6,1,23000.0,Dealer,Petrol,Manual,19.01,1462.0,103.2,6,1045000.0,45.43280726924916,New,Average,0,0,0
15765,Hyundai Elantra,Hyundai,Elantra,3,22886.0,Dealer,Diesel,Automatic,14.62,1493.0,113.42,5,1485000.0,64.88399528116398,New,Low,0,0,0
15766,Hyundai i20,Hyundai,i20,5,70000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5,450000.0,6.428479593148669,Recent,Average,0,0,0
15767,Maruti Ciaz,Maruti,Ciaz,2,34500.0,Individual,Petrol,Manual,21.56,1462.0,103.25,5,921000.0,26.69487840932147,New,Good,0,0,0
15768,Ford Freestyle,Ford,Freestyle,2,15000.0,Individual,Petrol,Manual,19.0,1194.0,94.68,5,750000.0,49.996666888874074,New,Average,0,0,0
15769,Renault KWID,Renault,KWID,3,28000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5,345000.0,12.32098853612371,New,Good,0,0,1
15770,Audi A6,Audi,A6,7,56000.0,Dealer,Diesel,Automatic,17.68,1968.0,174.33,5,1485000.0,26.517383618149676,Recent,Average,1,1,0
15771,Mahindra Scorpio,Mahindra,Scorpio,4,70000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7,1100000.0,15.714061227696748,Recent,Average,0,1,0
15772,Toyota Innova,Toyota,Innova,9,121000.0,Dealer,Diesel,Manual,12.99,2159.5,100.0,8,1250000.0,10.33049313642036,Mature,Low,0,0,0
15773,Tata Nexon,Tata,Nexon,2,25000.0,Individual,Diesel,Manual,21.5,1497.0,108.5,5,862000.0,34.478620855165794,New,Good,0,0,0
15775,Mahindra XUV500,Mahindra,XUV500,4,48800.0,Individual,Diesel,Automatic,16.0,2159.5,140.0,7,1300000.0,26.63879838527899,Recent,Average,0,1,0
15776,Mahindra XUV500,Mahindra,XUV500,9,76122.0,Dealer,Diesel,Manual,15.1,2159.5,140.0,7,645000.0,8.473129014883806,Mature,Average,0,1,0
15777,Hyundai Grand,Hyundai,Grand,4,41000.0,Dealer,Petrol,Automatic,18.9,1197.0,81.86,5,595000.0,14.511841174605497,Recent,Average,0,0,0
15778,Maruti Swift,Maruti,Swift,8,71000.0,Individual,Petrol,Manual,18.6,1197.0,85.8,5,470000.0,6.619625075703159,Mature,Average,0,0,0
15779,Hyundai Verna,Hyundai,Verna,10,81000.0,Individual,Petrol,Manual,17.1,1591.0,121.3,5,336000.0,4.148096937074851,Mature,Average,0,1,0
15780,MG Hector,MG,Hector,1,1005.0,Dealer,Diesel,Manual,17.41,1956.0,167.68,5,1485000.0,1476.1431411530816,New,Average,0,1,0
15781,Maruti Swift Dzire,Maruti,Swift Dzire,8,80000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5,420000.0,5.2499343758203025,Mature,Good,0,0,1
15782,Maruti S-Presso,Maruti,S-Presso,2,5000.0,Individual,Petrol,Manual,21.7,998.0,67.0,5,455000.0,90.98180363927214,New,Good,0,0,0
15783,Hyundai Creta,Hyundai,Creta,6,56836.0,Dealer,Petrol,Manual,15.29,1591.0,121.3,5,790000.0,13.899396519872619,Recent,Average,0,1,0
15786,Ford Ecosport,Ford,Ecosport,6,46215.0,Dealer,Petrol,Manual,15.8,1499.0,110.0,5,690000.0,14.929894408862731,Recent,Average,0,0,0
15788,Mahindra Scorpio,Mahindra,Scorpio,8,88000.0,Dealer,Diesel,Manual,12.05,2159.5,120.0,8,585000.0,6.647651731230327,Mature,Low,0,1,0
15789,Maruti Vitara,Maruti,Vitara,5,62000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,795000.0,12.822373832680118,Recent,Good,0,0,1
15790,Maruti Ertiga,Maruti,Ertiga,4,38461.0,Trustmark Dealer,CNG,Manual,26.8,1462.0,103.0,7,790000.0,20.539753522957724,Recent,Excellent,0,0,1
15792,Hyundai i20,Hyundai,i20,6,44983.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,565000.0,12.560021340921216,Recent,Average,0,0,0
15793,Honda City,Honda,City,4,15735.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5,925000.0,58.78240976105745,Recent,Average,0,1,0
15794,Mahindra XUV500,Mahindra,XUV500,7,84000.0,Dealer,Diesel,Manual,15.1,2159.5,140.0,7,900000.0,10.714158164783752,Recent,Average,0,1,0
15795,Maruti Swift,Maruti,Swift,5,66000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5,650000.0,9.848335631278314,Recent,Excellent,0,0,1
15796,Hyundai i20,Hyundai,i20,5,77000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5,650000.0,8.441448812353086,Recent,Good,0,0,0
15797,Maruti Wagon R,Maruti,Wagon R,10,32908.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,250000.0,7.596706068248808,Mature,Average,0,0,0
15798,Hyundai i20,Hyundai,i20,10,78000.0,Dealer,Diesel,Manual,21.9,1396.0,90.0,5,450000.0,5.769156805681979,Mature,Good,0,0,0
15799,Maruti Baleno,Maruti,Baleno,4,12351.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,640000.0,51.81347150259067,Recent,Good,0,0,0
15800,Land Rover Rover,Land Rover,Rover,5,62000.0,Dealer,Diesel,Automatic,12.7,2159.5,182.25,5,1485000.0,23.951226593119465,Recent,Low,0,1,0
15802,Maruti Swift,Maruti,Swift,12,63000.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5,220000.0,3.4920080633640738,Mature,Average,0,0,0
15803,Hyundai Grand,Hyundai,Grand,4,25100.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,549000.0,21.87163858013625,Recent,Average,0,0,0
15805,Volkswagen Vento,Volkswagen,Vento,5,56205.0,Dealer,Petrol,Automatic,18.19,1197.0,103.2,5,650000.0,11.564601643952603,Recent,Average,0,0,0
15806,Maruti Ciaz,Maruti,Ciaz,4,20000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5,800000.0,39.998000099995004,Recent,Good,0,0,0
15807,Hyundai i20,Hyundai,i20,3,37000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,740000.0,19.999459474068267,New,Average,0,0,0
15808,Maruti Swift Dzire,Maruti,Swift Dzire,9,35000.0,Individual,Petrol,Manual,17.5,1197.0,85.8,5,350000.0,9.999714293877318,Mature,Average,0,0,0
15809,Maruti Alto,Maruti,Alto,9,36000.0,Individual,Petrol,Manual,20.92,998.0,67.1,5,245000.0,6.805366517596734,Mature,Good,0,0,0
15810,Maruti Ciaz,Maruti,Ciaz,4,28847.0,Dealer,Petrol,Automatic,19.12,1373.0,91.1,5,850000.0,29.464780920687744,Recent,Average,0,0,0
15811,Maruti Ertiga,Maruti,Ertiga,5,55000.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7,595000.0,10.817985127543135,Recent,Good,0,0,1
15813,Maruti Eeco,Maruti,Eeco,6,60000.0,Individual,Petrol,Manual,15.37,1196.0,73.0,7,250000.0,4.16659722337961,Recent,Average,0,0,0
15814,Volkswagen Polo,Volkswagen,Polo,5,72168.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5,695000.0,9.630173620252464,Recent,Good,0,0,0
15815,Maruti Alto,Maruti,Alto,3,40000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5,350000.0,8.749781255468614,New,Good,0,0,1
15817,Hyundai Creta,Hyundai,Creta,5,85000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5,1095000.0,12.882201385866049,Recent,Average,0,1,0
15819,Maruti Ciaz,Maruti,Ciaz,7,44000.0,Dealer,Petrol,Manual,20.73,1373.0,91.2,5,585000.0,13.295152382900389,Recent,Good,0,0,0
15820,Hyundai i20,Hyundai,i20,9,64000.0,Individual,Petrol,Manual,18.5,1197.0,82.9,5,290000.0,4.531179200324995,Mature,Average,0,0,0
15821,Hyundai Santro,Hyundai,Santro,9,47000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5,260000.0,5.531797195804344,Mature,Average,0,0,0
15822,Hyundai i20,Hyundai,i20,3,34000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,835000.0,24.558101232316698,New,Average,0,0,0
15823,Audi A8,Audi,A8,9,45000.0,Individual,Diesel,Automatic,11.8,2159.5,182.25,5,1485000.0,32.9992666829626,Mature,Low,1,1,0
15824,Maruti Swift,Maruti,Swift,6,55429.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5,515000.0,9.290997654699622,Recent,Good,0,0,0
15825,Mahindra KUV,Mahindra,KUV,5,72000.0,Dealer,Diesel,Manual,25.32,1198.0,77.0,6,475000.0,6.597130595408397,Recent,Excellent,0,0,1
15826,Honda Amaze,Honda,Amaze,5,27946.0,Dealer,Diesel,Manual,24.7,1498.0,98.63,5,740000.0,26.478691809496546,Recent,Good,0,0,1
15827,Volkswagen Polo,Volkswagen,Polo,6,65000.0,Dealer,Petrol,Manual,16.2,1199.0,74.0,5,465000.0,7.153736096367748,Recent,Average,0,0,0
15828,Ford Ecosport,Ford,Ecosport,2,15700.0,Dealer,Petrol,Automatic,14.7,1496.0,120.69,5,1145000.0,72.92529138271448,New,Low,0,1,0
15829,Hyundai Verna,Hyundai,Verna,5,50000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5,750000.0,14.99970000599988,Recent,Good,0,1,1
15830,Maruti Swift Dzire,Maruti,Swift Dzire,9,32000.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5,430000.0,13.437080091247148,Mature,Average,0,0,0
15831,Renault KWID,Renault,KWID,3,35000.0,Dealer,Petrol,Manual,23.01,999.0,67.0,5,415000.0,11.856804091311677,New,Good,0,0,1
15832,Hyundai i20,Hyundai,i20,4,64000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5,610000.0,9.53110107654568,Recent,Good,0,0,0
15833,Maruti Swift,Maruti,Swift,3,20000.0,Individual,Petrol,Automatic,22.0,1197.0,81.8,5,690000.0,34.49827508624569,New,Good,0,0,0
15834,Maruti Celerio,Maruti,Celerio,5,18000.0,Dealer,Petrol,Manual,21.63,998.0,67.04,5,450000.0,24.99861118826732,Recent,Good,0,0,0
15835,Hyundai i20,Hyundai,i20,5,41000.0,Dealer,Petrol,Manual,18.6,1197.0,81.86,5,525000.0,12.80456574229897,Recent,Average,0,0,0
15839,Honda Amaze,Honda,Amaze,3,20672.0,Dealer,Petrol,Automatic,18.3,1199.0,88.76,5,825000.0,39.90712523581483,New,Average,0,0,0
15840,Volkswagen Vento,Volkswagen,Vento,7,69000.0,Dealer,Petrol,Automatic,16.93,1197.0,103.2,5,485000.0,7.028883639367545,Recent,Average,0,0,0
15841,Mahindra Scorpio,Mahindra,Scorpio,13,52000.0,Dealer,Diesel,Manual,12.7,2159.5,120.0,8,365000.0,7.019095786619488,Old,Low,0,1,0
15842,Skoda Rapid,Skoda,Rapid,9,87000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5,475000.0,5.459707359685521,Mature,Good,0,0,0
15843,Tata Nexon,Tata,Nexon,4,15700.0,Dealer,Petrol,Manual,17.0,1198.0,108.5,5,650000.0,41.39863702948857,Recent,Average,0,0,0
15845,Toyota Innova,Toyota,Innova,5,90000.0,Dealer,Diesel,Automatic,11.36,2159.5,171.5,7,1485000.0,16.49981666870368,Recent,Low,0,1,0
15846,Maruti Alto,Maruti,Alto,8,45019.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5,285000.0,6.330519768991559,Mature,Good,0,0,1
15849,Hyundai i20,Hyundai,i20,4,60000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,595000.0,9.916501391643473,Recent,Average,0,0,0
15850,Maruti Swift Dzire,Maruti,Swift Dzire,4,53154.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5,725000.0,13.639356598626659,Recent,Average,0,0,0
15851,Hyundai Creta,Hyundai,Creta,5,47000.0,Dealer,Diesel,Automatic,18.5,1493.0,113.42,5,990000.0,21.063381630178082,Recent,Average,0,0,0
15852,Hyundai i10,Hyundai,i10,11,70000.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5,170000.0,2.428536735189497,Mature,Average,0,0,0
15853,Honda WR-V,Honda,WR-V,3,68368.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5,1010000.0,14.772777135836417,New,Excellent,0,0,1
15854,Hyundai i20,Hyundai,i20,8,89000.0,Individual,Diesel,Manual,21.9,1396.0,88.8,5,400000.0,4.4943315243648945,Mature,Good,0,0,0
15855,Hyundai Venue,Hyundai,Venue,1,6000.0,Dealer,Petrol,Automatic,18.15,998.0,118.35,5,1230000.0,204.96583902682886,New,Average,0,1,0
15857,Renault Duster,Renault,Duster,8,120000.0,Individual,Diesel,Manual,20.45,1461.0,83.8,5,380000.0,3.166640277997683,Mature,Good,0,0,0
15858,Maruti Baleno,Maruti,Baleno,4,70000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,620000.0,8.857016328338167,Recent,Good,0,0,0
15859,Maruti Wagon R,Maruti,Wagon R,4,35000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5,400000.0,11.428244907288363,Recent,Good,0,0,0
15862,Mahindra KUV,Mahindra,KUV,5,21000.0,Dealer,Diesel,Manual,25.32,1198.0,77.0,5,425000.0,20.237131565163562,Recent,Excellent,0,0,1
15863,Honda WR-V,Honda,WR-V,4,68000.0,Individual,Petrol,Manual,17.5,1199.0,88.7,5,750000.0,11.029249569859267,Recent,Average,0,0,0
15864,Volkswagen Polo,Volkswagen,Polo,9,57000.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5,335000.0,5.8770898756162175,Mature,Good,0,0,0
15865,Hyundai i20,Hyundai,i20,6,50000.0,Individual,Diesel,Manual,21.19,1396.0,88.73,5,590000.0,11.799764004719906,Recent,Good,0,0,0
15866,Maruti Baleno,Maruti,Baleno,5,4300.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,665000.0,154.6152057661009,Recent,Good,0,0,0
15867,Hyundai Verna,Hyundai,Verna,3,35000.0,Individual,Petrol,Manual,17.7,1591.0,121.3,5,900000.0,25.713551041398816,New,Average,0,1,0
15868,Maruti Ertiga,Maruti,Ertiga,9,100000.0,Individual,Diesel,Manual,20.77,1248.0,88.8,7,525000.0,5.2499475005249945,Mature,Good,0,0,0
15869,Mahindra KUV,Mahindra,KUV,5,50000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,6,400000.0,7.999840003199936,Recent,Average,0,0,0
15870,Honda City,Honda,City,14,90000.0,Dealer,Petrol,Manual,16.9,1497.0,100.0,5,275000.0,3.0555216053154965,Old,Average,0,0,0
15872,Maruti Swift Dzire,Maruti,Swift Dzire,5,50000.0,Individual,Petrol,Manual,20.85,1197.0,83.14,5,489000.0,9.779804403911921,Recent,Good,0,0,0
15873,Maruti Wagon R,Maruti,Wagon R,5,24000.0,Dealer,Petrol,Automatic,20.51,998.0,67.0,5,375000.0,15.624348985458939,Recent,Good,0,0,0
15874,BMW 3,BMW,3,10,95000.0,Dealer,Diesel,Automatic,16.07,1995.0,181.0,5,1125000.0,11.841980610730413,Mature,Average,1,1,0
15875,Hyundai i20,Hyundai,i20,10,40000.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5,250000.0,6.249843753906152,Mature,Average,0,0,0
15876,BMW 3,BMW,3,8,60000.0,Dealer,Diesel,Automatic,16.07,1995.0,181.0,4,1300000.0,21.666305561573974,Mature,Average,1,1,0
15877,Hyundai i20,Hyundai,i20,9,98000.0,Dealer,Diesel,Manual,21.27,1396.0,88.76,5,375000.0,3.826491566412588,Mature,Good,0,0,0
15878,Hyundai i20,Hyundai,i20,2,3500.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5,895000.0,255.641245358469,New,Good,0,0,0
15879,Ford Figo,Ford,Figo,9,48507.0,Dealer,Petrol,Manual,15.6,1196.0,70.0,5,270000.0,5.566092190978807,Mature,Average,0,0,0
15881,Hyundai Grand,Hyundai,Grand,3,18000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5,490000.0,27.22070996055775,New,Average,0,0,0
15883,Skoda Rapid,Skoda,Rapid,4,47000.0,Dealer,Diesel,Automatic,21.72,1498.0,108.6,5,1075000.0,22.871853790344886,Recent,Good,0,0,0
15884,Hyundai Santro,Hyundai,Santro,2,18000.0,Individual,Petrol,Manual,20.3,1086.0,68.0,5,450000.0,24.99861118826732,New,Good,0,0,0
15886,Tata Nexon,Tata,Nexon,3,26000.0,Individual,Diesel,Manual,21.5,1497.0,108.5,5,950000.0,36.53705626706665,New,Good,0,0,0
15888,Maruti Swift Dzire,Maruti,Swift Dzire,6,112000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5,550000.0,4.910670440442496,Recent,Excellent,0,0,1
15889,Maruti Alto,Maruti,Alto,7,44000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5,225000.0,5.11352014726938,Recent,Good,0,0,1
15890,Honda City,Honda,City,17,130000.0,Individual,Petrol,Automatic,12.0,1493.0,100.0,5,150000.0,1.1538372781747832,Old,Low,0,0,0
15891,Toyota Innova,Toyota,Innova,7,115000.0,Dealer,Diesel,Manual,12.99,2159.5,100.0,7,990000.0,8.608620794601785,Recent,Low,0,0,0
15893,Mahindra Scorpio,Mahindra,Scorpio,6,120000.0,Individual,Diesel,Manual,15.4,2159.5,120.0,7,910000.0,7.583270139415505,Recent,Average,0,1,0
15894,Ford Ecosport,Ford,Ecosport,3,23540.0,Dealer,Petrol,Automatic,14.8,1497.0,121.36,5,1025000.0,43.54105602990527,New,Low,0,1,0
15895,Maruti Baleno,Maruti,Baleno,4,39000.0,Dealer,Diesel,Manual,27.39,1248.0,74.0,5,695000.0,17.820055896002668,Recent,Excellent,0,0,1
15896,Hyundai i20,Hyundai,i20,9,94000.0,Dealer,Diesel,Manual,23.0,1396.0,90.0,5,390000.0,4.148892033063478,Mature,Good,0,0,1
15897,Maruti Wagon R,Maruti,Wagon R,7,90000.0,Individual,CNG,Manual,26.6,998.0,58.16,5,300000.0,3.3332962967078146,Recent,Excellent,0,0,1
15898,Honda City,Honda,City,4,70000.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,880000.0,12.571248982157398,Recent,Average,0,0,0
15899,Maruti Swift Dzire,Maruti,Swift Dzire,8,90000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5,460000.0,5.111054321618648,Mature,Good,0,0,1
15900,Hyundai Grand,Hyundai,Grand,7,17000.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5,435000.0,25.586730192341626,Recent,Average,0,0,0
15901,Ford Ecosport,Ford,Ecosport,6,61000.0,Dealer,Petrol,Automatic,14.7,1496.0,120.69,5,725000.0,11.885051064736643,Recent,Low,0,1,0
15902,Maruti Swift Dzire,Maruti,Swift Dzire,5,50000.0,Individual,Petrol,Manual,20.85,1197.0,83.14,5,580000.0,11.599768004639907,Recent,Good,0,0,0
15903,Maruti Swift,Maruti,Swift,10,100000.0,Individual,Diesel,Manual,17.8,1248.0,75.0,5,330000.0,3.2999670003299966,Mature,Average,0,0,0
15904,Honda City,Honda,City,9,33000.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,675000.0,20.45392563861701,Mature,Average,0,0,0
15905,Maruti Swift,Maruti,Swift,6,102000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5,550000.0,5.392103998980402,Recent,Excellent,0,0,1
15906,Maruti Swift,Maruti,Swift,6,85000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5,550000.0,6.470512111622217,Recent,Good,0,0,0
15907,Tata Nexon,Tata,Nexon,3,66817.0,Individual,Diesel,Manual,21.5,1497.0,108.5,5,665000.0,9.952408033763357,New,Good,0,0,0
15908,Maruti Eeco,Maruti,Eeco,4,27000.0,Dealer,Petrol,Manual,15.37,1196.0,73.0,5,410000.0,15.184622791748454,Recent,Average,0,0,0
15909,Maruti Wagon R,Maruti,Wagon R,13,89430.0,Dealer,Petrol,Manual,18.9,1061.0,67.0,5,249000.0,2.7842694367724836,Old,Average,0,0,0
15910,Honda Amaze,Honda,Amaze,5,79000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5,490000.0,6.20245313350464,Recent,Average,0,0,0
15911,Hyundai Verna,Hyundai,Verna,3,28000.0,Individual,Diesel,Automatic,22.0,1582.0,126.2,5,1300000.0,46.42691332452412,New,Good,0,1,0
15912,Toyota Innova,Toyota,Innova,11,58980.0,Dealer,Diesel,Manual,12.8,2159.5,102.0,8,450000.0,7.629575626049067,Mature,Low,0,0,0
15913,Renault Duster,Renault,Duster,5,70000.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5,580000.0,8.285595920058284,Recent,Average,0,0,0
15914,Maruti Alto,Maruti,Alto,2,10000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5,360000.0,35.99640035996401,New,Good,0,0,1
15915,Hyundai Creta,Hyundai,Creta,4,60008.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5,975000.0,16.247562865570163,Recent,Average,0,1,0
15916,Honda City,Honda,City,4,28000.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,880000.0,31.42744901967787,Recent,Average,0,0,0
15917,Maruti Swift Dzire,Maruti,Swift Dzire,4,50000.0,Individual,Diesel,Automatic,28.4,1248.0,74.02,5,850000.0,16.999660006799864,Recent,Excellent,0,0,1
15918,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,15,57000.0,Dealer,Petrol,Automatic,9.5,2159.5,182.25,5,411000.0,7.210399817547061,Old,Low,1,1,0
15919,Volkswagen Vento,Volkswagen,Vento,10,74000.0,Dealer,Diesel,Manual,20.54,1598.0,103.6,5,415000.0,5.608032323887515,Mature,Good,0,0,0
15920,Isuzu MUX,Isuzu,MUX,2,34000.0,Dealer,Diesel,Automatic,13.8,2159.5,174.57,7,1485000.0,43.67518602394047,New,Low,0,1,0
15921,Volkswagen Polo,Volkswagen,Polo,4,46000.0,Dealer,Diesel,Manual,15.11,1598.0,103.6,5,790000.0,17.173539705658573,Recent,Average,0,0,0
15923,Maruti Wagon R,Maruti,Wagon R,5,44000.0,Dealer,Petrol,Automatic,20.51,998.0,67.0,5,340000.0,7.727097111429286,Recent,Good,0,0,0
15924,Audi A4,Audi,A4,7,49000.0,Individual,Diesel,Automatic,17.11,1968.0,174.33,5,1485000.0,30.30550396930675,Recent,Average,1,1,0
15925,Nissan X-Trail,Nissan,X-Trail,9,95000.0,Dealer,Diesel,Manual,14.42,1995.0,147.6,5,595000.0,6.263091967452974,Mature,Low,0,1,0
15926,Renault Triber,Renault,Triber,2,7100.0,Individual,Petrol,Manual,20.0,999.0,72.0,7,710000.0,99.98591747641177,New,Average,0,0,0
15927,Hyundai i20,Hyundai,i20,2,30000.0,Dealer,Petrol,Manual,18.6,1197.0,81.86,5,675000.0,22.499250024999167,New,Average,0,0,0
15928,Hyundai i20,Hyundai,i20,3,40000.0,Individual,Petrol,Automatic,17.4,1197.0,81.86,5,790000.0,19.74950626234344,New,Average,0,0,0
15929,Volkswagen Polo,Volkswagen,Polo,6,23000.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5,545000.0,23.694621972957698,Recent,Good,0,0,0
15930,Volkswagen Polo,Volkswagen,Polo,6,42000.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5,640000.0,15.237732434942025,Recent,Good,0,0,0
15931,Maruti Celerio,Maruti,Celerio,5,36545.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5,450000.0,12.313249055984238,Recent,Good,0,0,1
15932,Ford Aspire,Ford,Aspire,6,38000.0,Dealer,Diesel,Manual,25.83,1498.0,99.0,5,550000.0,14.473303334122786,Recent,Excellent,0,0,1
15933,Maruti Alto,Maruti,Alto,12,35000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5,220000.0,6.2855346990086,Mature,Average,0,0,0
15934,Toyota Innova,Toyota,Innova,10,120000.0,Individual,Diesel,Manual,12.8,2159.5,102.0,8,450000.0,3.7499687502604147,Mature,Low,0,0,0
15935,Maruti Swift Dzire,Maruti,Swift Dzire,2,5000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5,730000.0,145.97080583883223,New,Good,0,0,0
15937,Maruti Alto,Maruti,Alto,13,40000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5,180000.0,4.49988750281243,Old,Average,0,0,0
15939,Maruti Swift,Maruti,Swift,3,30000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5,480000.0,15.999466684443853,New,Good,0,0,0
15943,Tata Tigor,Tata,Tigor,3,70000.0,Individual,Petrol,Manual,20.3,1199.0,84.0,5,450000.0,6.428479593148669,New,Good,0,0,0
15944,Honda City,Honda,City,7,40000.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,650000.0,16.249593760155996,Recent,Average,0,0,0
15945,Skoda Rapid,Skoda,Rapid,4,50000.0,Individual,Diesel,Manual,21.13,1498.0,108.6,5,950000.0,18.999620007599848,Recent,Good,0,0,0
15946,Honda City,Honda,City,11,54000.0,Individual,Petrol,Automatic,16.8,1497.0,118.0,5,310000.0,5.740634432695691,Mature,Average,0,1,0
15947,Hyundai i20,Hyundai,i20,8,30000.0,Individual,Petrol,Manual,18.5,1197.0,82.85,5,430000.0,14.33285557148095,Mature,Average,0,0,0
15949,Mahindra Scorpio,Mahindra,Scorpio,11,58200.0,Dealer,Diesel,Manual,12.05,2159.5,120.0,8,465000.0,7.989553444098899,Mature,Low,0,1,0
15950,Hyundai Grand,Hyundai,Grand,3,10000.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5,475000.0,47.495250474952506,New,Average,0,0,0
15951,Maruti Baleno,Maruti,Baleno,4,45000.0,Dealer,Diesel,Manual,27.39,1248.0,74.0,5,675000.0,14.999666674073909,Recent,Excellent,0,0,1
15952,Honda City,Honda,City,6,64700.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5,690000.0,10.66444104418788,Recent,Average,0,0,0
15954,Skoda Octavia,Skoda,Octavia,6,39900.0,Dealer,Petrol,Automatic,14.7,1798.0,177.5,5,935000.0,23.432996666750206,Recent,Low,0,1,0
15955,Maruti Ciaz,Maruti,Ciaz,4,54500.0,Dealer,Petrol,Automatic,19.12,1373.0,91.1,5,730000.0,13.39424964679547,Recent,Average,0,0,0
15957,Honda City,Honda,City,9,60000.0,Individual,Petrol,Automatic,16.8,1497.0,116.4,5,425000.0,7.083215279745337,Mature,Average,0,0,0
15959,Maruti Swift,Maruti,Swift,11,80000.0,Individual,Diesel,Manual,17.8,1248.0,75.0,5,270000.0,3.374957813027337,Mature,Average,0,0,0
15960,Maruti Ciaz,Maruti,Ciaz,6,35000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5,600000.0,17.142367360932546,Recent,Good,0,0,0
15961,Honda WR-V,Honda,WR-V,3,68000.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5,955000.0,14.043911118954133,New,Excellent,0,0,1
15962,Maruti Celerio,Maruti,Celerio,2,52000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5,400000.0,7.692159766158343,New,Good,0,0,1
15963,Kia Carnival,Kia,Carnival,1,7000.0,Dealer,Diesel,Automatic,14.11,2159.5,182.25,7,1485000.0,212.11255534923583,New,Low,0,1,0
